Dato og tid;Tid siden start (sek);Trykk - barometer (bar);Trykk - absolutt trykk maaler (bar);Temperatur (gr Celsius)
06.11.2021 18:23;14420;;100,439;16,85
06.11.2021 18:23;14430;;100,406;16,92
06.11.2021 18:23;14440;;100,448;16,97
06.11.2021 18:23;14450;;100,432;16,92
06.11.2021 18:24;14460;101;100,443;16,92
06.11.2021 18:24;14470;;100,434;16,73
06.11.2021 18:24;14480;;100,434;16,85
06.11.2021 18:24;14490;;100,428;16,81
06.11.2021 18:24;14500;;100,439;16,79
06.11.2021 18:24;14510;;100,428;16,88
06.11.2021 18:25;14520;101;100,441;16,76
06.11.2021 18:25;14530;;100,461;16,71
06.11.2021 18:25;14540;;100,43;16,59
06.11.2021 18:25;14550;;100,45;16,49
06.11.2021 18:25;14560;;100,439;16,56
06.11.2021 18:25;14570;;100,458;16,58
06.11.2021 18:26;14580;101;100,399;16,64
06.11.2021 18:26;14590;;100,458;16,6
06.11.2021 18:26;14600;;100,434;16,58
06.11.2021 18:26;14610;;100,437;16,55
06.11.2021 18:26;14620;;100,456;16,61
06.11.2021 18:26;14630;;100,45;16,77
06.11.2021 18:27;14640;101;100,426;16,7
06.11.2021 18:27;14650;;100,439;16,75
06.11.2021 18:27;14660;;100,445;16,73
06.11.2021 18:27;14670;;100,419;16,55
06.11.2021 18:27;14680;;100,452;16,62
06.11.2021 18:27;14690;;100,434;16,82
06.11.2021 18:28;14700;101;100,45;16,83
06.11.2021 18:28;14710;;100,448;16,7
06.11.2021 18:28;14720;;100,415;16,72
06.11.2021 18:28;14730;;100,426;16,75
06.11.2021 18:28;14740;;100,404;16,74
06.11.2021 18:28;14750;;100,445;16,99
06.11.2021 18:29;14760;100,99;100,417;16,95
06.11.2021 18:29;14770;;100,434;17
06.11.2021 18:29;14780;;100,424;17,14
06.11.2021 18:29;14790;;100,452;16,94
06.11.2021 18:29;14800;;100,443;16,95
06.11.2021 18:29;14810;;100,408;17
06.11.2021 18:30;14820;100,99;100,43;17
06.11.2021 18:30;14830;;100,426;17,05
06.11.2021 18:30;14840;;100,439;17,15
06.11.2021 18:30;14850;;100,41;17,22
06.11.2021 18:30;14860;;100,445;17,31
06.11.2021 18:30;14870;;100,439;17,27
06.11.2021 18:31;14880;100,99;100,439;17,43
06.11.2021 18:31;14890;;100,454;17,43
06.11.2021 18:31;14900;;100,417;17,25
06.11.2021 18:31;14910;;100,439;16,96
06.11.2021 18:31;14920;;100,41;16,85
06.11.2021 18:31;14930;;100,419;17,04
06.11.2021 18:32;14940;100,99;100,404;17,07
06.11.2021 18:32;14950;;100,432;17,11
06.11.2021 18:32;14960;;100,458;17,05
06.11.2021 18:32;14970;;100,408;16,99
06.11.2021 18:32;14980;;100,391;17,05
06.11.2021 18:32;14990;;100,439;16,91
06.11.2021 18:33;15000;101;100,441;16,78
06.11.2021 18:33;15010;;100,395;16,95
06.11.2021 18:33;15020;;100,448;17,07
06.11.2021 18:33;15030;;100,458;17,05
06.11.2021 18:33;15040;;100,406;17,1
06.11.2021 18:33;15050;;100,463;17,16
06.11.2021 18:34;15060;101,01;100,439;17,15
06.11.2021 18:34;15070;;100,41;17,09
06.11.2021 18:34;15080;;100,452;17,12
06.11.2021 18:34;15090;;100,432;17,16
06.11.2021 18:34;15100;;100,432;17,28
06.11.2021 18:34;15110;;100,476;17,24
06.11.2021 18:35;15120;101;100,452;17,04
06.11.2021 18:35;15130;;100,428;16,96
06.11.2021 18:35;15140;;100,45;17,18
06.11.2021 18:35;15150;;100,461;17,36
06.11.2021 18:35;15160;;100,452;17,38
06.11.2021 18:35;15170;;100,443;17,36
06.11.2021 18:36;15180;101,01;100,426;17,3
06.11.2021 18:36;15190;;100,434;17,33
06.11.2021 18:36;15200;;100,461;17,32
06.11.2021 18:36;15210;;100,448;17,44
06.11.2021 18:36;15220;;100,474;17,33
06.11.2021 18:36;15230;;100,434;17,43
06.11.2021 18:37;15240;101,01;100,452;17,46
06.11.2021 18:37;15250;;100,428;17,48
06.11.2021 18:37;15260;;100,443;17,52
06.11.2021 18:37;15270;;100,445;17,51
06.11.2021 18:37;15280;;100,461;17,51
06.11.2021 18:37;15290;;100,452;17,42
06.11.2021 18:38;15300;101,01;100,458;17,46
06.11.2021 18:38;15310;;100,426;17,49
06.11.2021 18:38;15320;;100,452;17,61
06.11.2021 18:38;15330;;100,448;17,63
06.11.2021 18:38;15340;;100,474;17,75
06.11.2021 18:38;15350;;100,454;17,74
06.11.2021 18:39;15360;101,01;100,467;17,69
06.11.2021 18:39;15370;;100,439;17,82
06.11.2021 18:39;15380;;100,461;17,72
06.11.2021 18:39;15390;;100,424;17,61
06.11.2021 18:39;15400;;100,441;17,51
06.11.2021 18:39;15410;;100,476;17,2
06.11.2021 18:40;15420;101,01;100,448;17,24
06.11.2021 18:40;15430;;100,45;17,3
06.11.2021 18:40;15440;;100,437;17,23
06.11.2021 18:40;15450;;100,445;17,27
06.11.2021 18:40;15460;;100,439;17,28
06.11.2021 18:40;15470;;100,432;17,23
06.11.2021 18:41;15480;101,01;100,426;17,23
06.11.2021 18:41;15490;;100,428;17,18
06.11.2021 18:41;15500;;100,43;17,19
06.11.2021 18:41;15510;;100,465;17,1
06.11.2021 18:41;15520;;100,441;17,13
06.11.2021 18:41;15530;;100,415;17,22
06.11.2021 18:42;15540;101,01;100,424;16,97
06.11.2021 18:42;15550;;100,463;17,02
06.11.2021 18:42;15560;;100,434;17,01
06.11.2021 18:42;15570;;100,41;16,94
06.11.2021 18:42;15580;;100,452;16,94
06.11.2021 18:42;15590;;100,461;17,02
06.11.2021 18:43;15600;101,01;100,445;17,08
06.11.2021 18:43;15610;;100,465;16,94
06.11.2021 18:43;15620;;100,432;16,8
06.11.2021 18:43;15630;;100,434;16,74
06.11.2021 18:43;15640;;100,43;16,8
06.11.2021 18:43;15650;;100,41;16,82
06.11.2021 18:44;15660;101,01;100,428;17,01
06.11.2021 18:44;15670;;100,417;16,95
06.11.2021 18:44;15680;;100,445;16,99
06.11.2021 18:44;15690;;100,434;17,03
06.11.2021 18:44;15700;;100,461;17,05
06.11.2021 18:44;15710;;100,432;16,96
06.11.2021 18:45;15720;101,01;100,421;16,95
06.11.2021 18:45;15730;;100,402;17,05
06.11.2021 18:45;15740;;100,43;16,98
06.11.2021 18:45;15750;;100,439;16,95
06.11.2021 18:45;15760;;100,443;16,97
06.11.2021 18:45;15770;;100,452;17,01
06.11.2021 18:46;15780;101,01;100,421;17,06
06.11.2021 18:46;15790;;100,443;17,05
06.11.2021 18:46;15800;;100,426;16,95
06.11.2021 18:46;15810;;100,448;16,86
06.11.2021 18:46;15820;;100,467;16,76
06.11.2021 18:46;15830;;100,432;16,82
06.11.2021 18:47;15840;101,01;100,456;16,86
06.11.2021 18:47;15850;;100,439;16,78
06.11.2021 18:47;15860;;100,483;16,83
06.11.2021 18:47;15870;;100,45;16,78
06.11.2021 18:47;15880;;100,43;16,6
06.11.2021 18:47;15890;;100,443;16,53
06.11.2021 18:48;15900;101,01;100,424;16,54
06.11.2021 18:48;15910;;100,419;16,46
06.11.2021 18:48;15920;;100,465;16,66
06.11.2021 18:48;15930;;100,445;16,63
06.11.2021 18:48;15940;;100,452;16,61
06.11.2021 18:48;15950;;100,437;16,76
06.11.2021 18:49;15960;101,01;100,452;16,8
06.11.2021 18:49;15970;;100,445;16,87
06.11.2021 18:49;15980;;100,439;16,89
06.11.2021 18:49;15990;;100,463;16,82
06.11.2021 18:49;16000;;100,454;16,76
06.11.2021 18:49;16010;;100,443;16,67
06.11.2021 18:50;16020;101,01;100,437;16,71
06.11.2021 18:50;16030;;100,428;16,79
06.11.2021 18:50;16040;;100,408;16,92
06.11.2021 18:50;16050;;100,437;16,96
06.11.2021 18:50;16060;;100,443;17
06.11.2021 18:50;16070;;100,391;16,89
06.11.2021 18:51;16080;101,01;100,41;16,78
06.11.2021 18:51;16090;;100,408;16,77
06.11.2021 18:51;16100;;100,432;16,87
06.11.2021 18:51;16110;;100,434;16,83
06.11.2021 18:51;16120;;100,426;16,85
06.11.2021 18:51;16130;;100,393;16,77
06.11.2021 18:52;16140;101;100,443;16,77
06.11.2021 18:52;16150;;100,408;16,82
06.11.2021 18:52;16160;;100,448;16,73
06.11.2021 18:52;16170;;100,456;16,78
06.11.2021 18:52;16180;;100,472;16,82
06.11.2021 18:52;16190;;100,443;16,86
06.11.2021 18:53;16200;101;100,43;16,77
06.11.2021 18:53;16210;;100,448;16,79
06.11.2021 18:53;16220;;100,428;16,89
06.11.2021 18:53;16230;;100,441;16,87
06.11.2021 18:53;16240;;100,399;16,86
06.11.2021 18:53;16250;;100,43;16,93
06.11.2021 18:54;16260;101,01;100,424;16,86
06.11.2021 18:54;16270;;100,461;16,8
06.11.2021 18:54;16280;;100,469;16,84
06.11.2021 18:54;16290;;100,48;16,98
06.11.2021 18:54;16300;;100,439;17,03
06.11.2021 18:54;16310;;100,441;16,94
06.11.2021 18:55;16320;101,01;100,41;17
06.11.2021 18:55;16330;;100,428;16,88
06.11.2021 18:55;16340;;100,43;16,92
06.11.2021 18:55;16350;;100,448;16,68
06.11.2021 18:55;16360;;100,437;16,71
06.11.2021 18:55;16370;;100,458;16,68
06.11.2021 18:56;16380;101;100,419;16,69
06.11.2021 18:56;16390;;100,437;16,73
06.11.2021 18:56;16400;;100,443;16,75
06.11.2021 18:56;16410;;100,467;16,74
06.11.2021 18:56;16420;;100,421;16,81
06.11.2021 18:56;16430;;100,408;16,98
06.11.2021 18:57;16440;101,01;100,465;16,98
06.11.2021 18:57;16450;;100,426;16,88
06.11.2021 18:57;16460;;100,463;16,79
06.11.2021 18:57;16470;;100,432;16,7
06.11.2021 18:57;16480;;100,415;16,75
06.11.2021 18:57;16490;;100,474;16,84
06.11.2021 18:58;16500;101,01;100,439;16,88
06.11.2021 18:58;16510;;100,456;16,85
06.11.2021 18:58;16520;;100,454;16,94
06.11.2021 18:58;16530;;100,434;17,04
06.11.2021 18:58;16540;;100,437;17,15
06.11.2021 18:58;16550;;100,434;17,15
06.11.2021 18:59;16560;101,01;100,432;16,94
06.11.2021 18:59;16570;;100,443;16,87
06.11.2021 18:59;16580;;100,452;16,91
06.11.2021 18:59;16590;;100,424;16,69
06.11.2021 18:59;16600;;100,426;16,7
06.11.2021 18:59;16610;;100,443;16,75
06.11.2021 19:00;16620;101,01;100,439;16,77
06.11.2021 19:00;16630;;100,45;16,65
06.11.2021 19:00;16640;;100,465;16,65
06.11.2021 19:00;16650;;100,441;16,68
06.11.2021 19:00;16660;;100,452;16,5
06.11.2021 19:00;16670;;100,461;16,65
06.11.2021 19:01;16680;101,02;100,454;16,68
06.11.2021 19:01;16690;;100,43;16,68
06.11.2021 19:01;16700;;100,413;16,66
06.11.2021 19:01;16710;;100,465;16,44
06.11.2021 19:01;16720;;100,408;16,5
06.11.2021 19:01;16730;;100,454;16,41
06.11.2021 19:02;16740;101,01;100,454;16,46
06.11.2021 19:02;16750;;100,417;16,52
06.11.2021 19:02;16760;;100,434;16,55
06.11.2021 19:02;16770;;100,437;16,58
06.11.2021 19:02;16780;;100,432;16,56
06.11.2021 19:02;16790;;100,467;16,34
06.11.2021 19:03;16800;101,01;100,454;16,18
06.11.2021 19:03;16810;;100,445;16,19
06.11.2021 19:03;16820;;100,439;16,19
06.11.2021 19:03;16830;;100,439;16,24
06.11.2021 19:03;16840;;100,439;16,41
06.11.2021 19:03;16850;;100,448;16,51
06.11.2021 19:04;16860;101,01;100,432;16,48
06.11.2021 19:04;16870;;100,469;16,44
06.11.2021 19:04;16880;;100,443;16,42
06.11.2021 19:04;16890;;100,421;16,47
06.11.2021 19:04;16900;;100,472;16,53
06.11.2021 19:04;16910;;100,445;16,5
06.11.2021 19:05;16920;101,01;100,399;16,37
06.11.2021 19:05;16930;;100,448;16,29
06.11.2021 19:05;16940;;100,419;16,31
06.11.2021 19:05;16950;;100,419;16,34
06.11.2021 19:05;16960;;100,5;16,37
06.11.2021 19:05;16970;;100,434;16,51
06.11.2021 19:06;16980;101,01;100,445;16,46
06.11.2021 19:06;16990;;100,463;16,34
06.11.2021 19:06;17000;;100,452;16,21
06.11.2021 19:06;17010;;100,434;16,32
06.11.2021 19:06;17020;;100,458;16,39
06.11.2021 19:06;17030;;100,463;16,49
06.11.2021 19:07;17040;101,01;100,465;16,4
06.11.2021 19:07;17050;;100,421;16,42
06.11.2021 19:07;17060;;100,434;16,49
06.11.2021 19:07;17070;;100,43;16,35
06.11.2021 19:07;17080;;100,439;16,38
06.11.2021 19:07;17090;;100,445;16,38
06.11.2021 19:08;17100;101,02;100,437;16,44
06.11.2021 19:08;17110;;100,478;16,35
06.11.2021 19:08;17120;;100,443;16,27
06.11.2021 19:08;17130;;100,443;16,35
06.11.2021 19:08;17140;;100,469;16,37
06.11.2021 19:08;17150;;100,443;16,47
06.11.2021 19:09;17160;101,02;100,458;16,38
06.11.2021 19:09;17170;;100,43;16,25
06.11.2021 19:09;17180;;100,408;16,28
06.11.2021 19:09;17190;;100,45;16,36
06.11.2021 19:09;17200;;100,397;16,37
06.11.2021 19:09;17210;;100,434;16,32
06.11.2021 19:10;17220;101,02;100,454;16,25
06.11.2021 19:10;17230;;100,465;16,11
06.11.2021 19:10;17240;;100,417;16,07
06.11.2021 19:10;17250;;100,424;16,09
06.11.2021 19:10;17260;;100,448;16,06
06.11.2021 19:10;17270;;100,432;16,15
06.11.2021 19:11;17280;101,02;100,467;16,29
06.11.2021 19:11;17290;;100,465;16,09
06.11.2021 19:11;17300;;100,45;16,12
06.11.2021 19:11;17310;;100,454;16,16
06.11.2021 19:11;17320;;100,428;16,14
06.11.2021 19:11;17330;;100,45;16,07
06.11.2021 19:12;17340;101,01;100,43;16,05
06.11.2021 19:12;17350;;100,419;16,04
06.11.2021 19:12;17360;;100,432;15,98
06.11.2021 19:12;17370;;100,428;16,05
06.11.2021 19:12;17380;;100,452;16,15
06.11.2021 19:12;17390;;100,454;16,1
06.11.2021 19:13;17400;101,01;100,448;16,17
06.11.2021 19:13;17410;;100,432;16,22
06.11.2021 19:13;17420;;100,448;16,09
06.11.2021 19:13;17430;;100,452;15,99
06.11.2021 19:13;17440;;100,426;15,99
06.11.2021 19:13;17450;;100,434;15,99
06.11.2021 19:14;17460;101,01;100,434;16,03
06.11.2021 19:14;17470;;100,443;15,97
06.11.2021 19:14;17480;;100,439;16,04
06.11.2021 19:14;17490;;100,437;16,14
06.11.2021 19:14;17500;;100,452;16,13
06.11.2021 19:14;17510;;100,483;16,12
06.11.2021 19:15;17520;101,02;100,445;16,12
06.11.2021 19:15;17530;;100,467;16,04
06.11.2021 19:15;17540;;100,454;16,2
06.11.2021 19:15;17550;;100,463;16,21
06.11.2021 19:15;17560;;100,434;16,11
06.11.2021 19:15;17570;;100,48;16,14
06.11.2021 19:16;17580;101,02;100,456;16,04
06.11.2021 19:16;17590;;100,419;16,13
06.11.2021 19:16;17600;;100,437;16,1
06.11.2021 19:16;17610;;100,439;16,03
06.11.2021 19:16;17620;;100,428;16,04
06.11.2021 19:16;17630;;100,41;16,09
06.11.2021 19:17;17640;101,01;100,461;16,15
06.11.2021 19:17;17650;;100,465;16,14
06.11.2021 19:17;17660;;100,448;16,19
06.11.2021 19:17;17670;;100,461;16,22
06.11.2021 19:17;17680;;100,417;16,21
06.11.2021 19:17;17690;;100,428;16,28
06.11.2021 19:18;17700;101,01;100,43;16,38
06.11.2021 19:18;17710;;100,452;16,38
06.11.2021 19:18;17720;;100,45;16,3
06.11.2021 19:18;17730;;100,445;16,26
06.11.2021 19:18;17740;;100,452;16,05
06.11.2021 19:18;17750;;100,472;16,13
06.11.2021 19:19;17760;101;100,461;16,1
06.11.2021 19:19;17770;;100,434;16,08
06.11.2021 19:19;17780;;100,439;15,97
06.11.2021 19:19;17790;;100,448;15,98
06.11.2021 19:19;17800;;100,43;16,06
06.11.2021 19:19;17810;;100,43;16
06.11.2021 19:20;17820;101;100,465;16,01
06.11.2021 19:20;17830;;100,404;16,01
06.11.2021 19:20;17840;;100,434;16,03
06.11.2021 19:20;17850;;100,424;16,05
06.11.2021 19:20;17860;;100,437;16,03
06.11.2021 19:20;17870;;100,417;16,08
06.11.2021 19:21;17880;101,01;100,428;16,03
06.11.2021 19:21;17890;;100,434;15,98
06.11.2021 19:21;17900;;100,458;16,07
06.11.2021 19:21;17910;;100,428;16,17
06.11.2021 19:21;17920;;100,441;16,24
06.11.2021 19:21;17930;;100,437;16,19
06.11.2021 19:22;17940;101;100,458;16,1
06.11.2021 19:22;17950;;100,437;16,08
06.11.2021 19:22;17960;;100,452;16,04
06.11.2021 19:22;17970;;100,474;15,97
06.11.2021 19:22;17980;;100,445;15,92
06.11.2021 19:22;17990;;100,399;16,19
06.11.2021 19:23;18000;101;100,445;16,36
06.11.2021 19:23;18010;;100,439;16,42
06.11.2021 19:23;18020;;100,428;16,39
06.11.2021 19:23;18030;;100,389;16,34
06.11.2021 19:23;18040;;100,43;16,15
06.11.2021 19:23;18050;;100,443;15,99
06.11.2021 19:24;18060;101,01;100,408;15,95
06.11.2021 19:24;18070;;100,428;15,94
06.11.2021 19:24;18080;;100,434;15,89
06.11.2021 19:24;18090;;100,41;15,86
06.11.2021 19:24;18100;;100,424;15,91
06.11.2021 19:24;18110;;100,434;15,88
06.11.2021 19:25;18120;101,01;100,434;15,91
06.11.2021 19:25;18130;;100,443;15,93
06.11.2021 19:25;18140;;100,428;16,06
06.11.2021 19:25;18150;;100,408;16,15
06.11.2021 19:25;18160;;100,419;16,12
06.11.2021 19:25;18170;;100,452;15,99
06.11.2021 19:26;18180;101;100,413;15,97
06.11.2021 19:26;18190;;100,443;15,98
06.11.2021 19:26;18200;;100,454;16,05
06.11.2021 19:26;18210;;100,424;16,15
06.11.2021 19:26;18220;;100,448;16,2
06.11.2021 19:26;18230;;100,445;16,22
06.11.2021 19:27;18240;101;100,415;15,96
06.11.2021 19:27;18250;;100,441;15,98
06.11.2021 19:27;18260;;100,452;16,03
06.11.2021 19:27;18270;;100,391;16
06.11.2021 19:27;18280;;100,393;15,91
06.11.2021 19:27;18290;;100,41;15,88
06.11.2021 19:28;18300;101,01;100,406;15,98
06.11.2021 19:28;18310;;100,454;16,05
06.11.2021 19:28;18320;;100,441;16,15
06.11.2021 19:28;18330;;100,458;16,21
06.11.2021 19:28;18340;;100,426;16,21
06.11.2021 19:28;18350;;100,432;16,13
06.11.2021 19:29;18360;100,99;100,445;16,13
06.11.2021 19:29;18370;;100,437;16,1
06.11.2021 19:29;18380;;100,489;16,08
06.11.2021 19:29;18390;;100,441;15,97
06.11.2021 19:29;18400;;100,413;15,96
06.11.2021 19:29;18410;;100,454;15,93
06.11.2021 19:30;18420;101;100,441;15,93
06.11.2021 19:30;18430;;100,463;15,96
06.11.2021 19:30;18440;;100,45;16,05
06.11.2021 19:30;18450;;100,432;16,1
06.11.2021 19:30;18460;;100,424;16,08
06.11.2021 19:30;18470;;100,434;16,08
06.11.2021 19:31;18480;101;100,445;15,94
06.11.2021 19:31;18490;;100,432;15,81
06.11.2021 19:31;18500;;100,458;15,86
06.11.2021 19:31;18510;;100,428;15,9
06.11.2021 19:31;18520;;100,43;15,99
06.11.2021 19:31;18530;;100,424;16,01
06.11.2021 19:32;18540;101,01;100,469;16,03
06.11.2021 19:32;18550;;100,465;16,01
06.11.2021 19:32;18560;;100,45;16,01
06.11.2021 19:32;18570;;100,421;16,04
06.11.2021 19:32;18580;;100,43;16,05
06.11.2021 19:32;18590;;100,424;16,05
06.11.2021 19:33;18600;101,01;100,413;16,06
06.11.2021 19:33;18610;;100,439;16,11
06.11.2021 19:33;18620;;100,45;16,08
06.11.2021 19:33;18630;;100,454;16,01
06.11.2021 19:33;18640;;100,397;16,02
06.11.2021 19:33;18650;;100,448;16,03
06.11.2021 19:34;18660;101,01;100,415;16
06.11.2021 19:34;18670;;100,432;15,92
06.11.2021 19:34;18680;;100,448;15,97
06.11.2021 19:34;18690;;100,439;16,01
06.11.2021 19:34;18700;;100,432;15,99
06.11.2021 19:34;18710;;100,426;16,02
06.11.2021 19:35;18720;101,01;100,443;16,08
06.11.2021 19:35;18730;;100,421;16,11
06.11.2021 19:35;18740;;100,465;16,05
06.11.2021 19:35;18750;;100,463;16,02
06.11.2021 19:35;18760;;100,454;15,9
06.11.2021 19:35;18770;;100,467;15,91
06.11.2021 19:36;18780;101;100,432;15,9
06.11.2021 19:36;18790;;100,461;15,84
06.11.2021 19:36;18800;;100,432;15,8
06.11.2021 19:36;18810;;100,439;15,85
06.11.2021 19:36;18820;;100,415;15,88
06.11.2021 19:36;18830;;100,434;15,9
06.11.2021 19:37;18840;101,01;100,402;15,85
06.11.2021 19:37;18850;;100,415;15,91
06.11.2021 19:37;18860;;100,469;15,88
06.11.2021 19:37;18870;;100,428;15,9
06.11.2021 19:37;18880;;100,441;15,91
06.11.2021 19:37;18890;;100,389;15,9
06.11.2021 19:38;18900;101;100,437;15,83
06.11.2021 19:38;18910;;100,41;15,75
06.11.2021 19:38;18920;;100,415;15,75
06.11.2021 19:38;18930;;100,452;15,86
06.11.2021 19:38;18940;;100,395;15,85
06.11.2021 19:38;18950;;100,397;15,85
06.11.2021 19:39;18960;101;100,424;15,81
06.11.2021 19:39;18970;;100,437;15,86
06.11.2021 19:39;18980;;100,489;15,74
06.11.2021 19:39;18990;;100,426;15,71
06.11.2021 19:39;19000;;100,443;15,69
06.11.2021 19:39;19010;;100,441;15,76
06.11.2021 19:40;19020;101;100,399;15,69
06.11.2021 19:40;19030;;100,421;15,65
06.11.2021 19:40;19040;;100,434;15,72
06.11.2021 19:40;19050;;100,406;15,72
06.11.2021 19:40;19060;;100,472;15,67
06.11.2021 19:40;19070;;100,454;15,64
06.11.2021 19:41;19080;101;100,434;15,65
06.11.2021 19:41;19090;;100,45;15,65
06.11.2021 19:41;19100;;100,452;15,76
06.11.2021 19:41;19110;;100,426;15,81
06.11.2021 19:41;19120;;100,467;15,78
06.11.2021 19:41;19130;;100,397;15,79
06.11.2021 19:42;19140;101;100,437;15,74
06.11.2021 19:42;19150;;100,426;15,75
06.11.2021 19:42;19160;;100,417;15,72
06.11.2021 19:42;19170;;100,45;15,7
06.11.2021 19:42;19180;;100,43;15,77
06.11.2021 19:42;19190;;100,399;15,78
06.11.2021 19:43;19200;101;100,419;15,77
06.11.2021 19:43;19210;;100,419;15,74
06.11.2021 19:43;19220;;100,426;15,74
06.11.2021 19:43;19230;;100,428;15,7
06.11.2021 19:43;19240;;100,426;15,73
06.11.2021 19:43;19250;;100,417;15,72
06.11.2021 19:44;19260;100,99;100,434;15,74
06.11.2021 19:44;19270;;100,408;15,78
06.11.2021 19:44;19280;;100,408;15,73
06.11.2021 19:44;19290;;100,434;15,75
06.11.2021 19:44;19300;;100,419;15,71
06.11.2021 19:44;19310;;100,461;15,73
06.11.2021 19:45;19320;101;100,424;15,77
06.11.2021 19:45;19330;;100,448;15,73
06.11.2021 19:45;19340;;100,45;15,69
06.11.2021 19:45;19350;;100,428;15,71
06.11.2021 19:45;19360;;100,424;15,73
06.11.2021 19:45;19370;;100,426;15,78
06.11.2021 19:46;19380;101;100,428;15,84
06.11.2021 19:46;19390;;100,408;15,64
06.11.2021 19:46;19400;;100,413;15,68
06.11.2021 19:46;19410;;100,424;15,65
06.11.2021 19:46;19420;;100,417;15,61
06.11.2021 19:46;19430;;100,424;15,63
06.11.2021 19:47;19440;100,99;100,432;15,55
06.11.2021 19:47;19450;;100,437;15,61
06.11.2021 19:47;19460;;100,413;15,62
06.11.2021 19:47;19470;;100,417;15,56
06.11.2021 19:47;19480;;100,443;15,68
06.11.2021 19:47;19490;;100,41;15,74
06.11.2021 19:48;19500;100,99;100,434;15,69
06.11.2021 19:48;19510;;100,426;15,66
06.11.2021 19:48;19520;;100,437;15,66
06.11.2021 19:48;19530;;100,41;15,67
06.11.2021 19:48;19540;;100,415;15,63
06.11.2021 19:48;19550;;100,419;15,67
06.11.2021 19:49;19560;100,99;100,43;15,63
06.11.2021 19:49;19570;;100,424;15,64
06.11.2021 19:49;19580;;100,426;15,6
06.11.2021 19:49;19590;;100,437;15,56
06.11.2021 19:49;19600;;100,428;15,66
06.11.2021 19:49;19610;;100,421;15,62
06.11.2021 19:50;19620;100,99;100,428;15,54
06.11.2021 19:50;19630;;100,432;15,5
06.11.2021 19:50;19640;;100,413;15,56
06.11.2021 19:50;19650;;100,43;15,54
06.11.2021 19:50;19660;;100,415;15,53
06.11.2021 19:50;19670;;100,421;15,49
06.11.2021 19:51;19680;101;100,415;15,4
06.11.2021 19:51;19690;;100,424;15,47
06.11.2021 19:51;19700;;100,426;15,58
06.11.2021 19:51;19710;;100,395;15,66
06.11.2021 19:51;19720;;100,441;15,64
06.11.2021 19:51;19730;;100,417;15,68
06.11.2021 19:52;19740;100,99;100,406;15,65
06.11.2021 19:52;19750;;100,408;15,63
06.11.2021 19:52;19760;;100,406;15,5
06.11.2021 19:52;19770;;100,421;15,55
06.11.2021 19:52;19780;;100,413;15,61
06.11.2021 19:52;19790;;100,395;15,69
06.11.2021 19:53;19800;100,99;100,393;15,62
06.11.2021 19:53;19810;;100,397;15,54
06.11.2021 19:53;19820;;100,443;15,46
06.11.2021 19:53;19830;;100,382;15,42
06.11.2021 19:53;19840;;100,428;15,42
06.11.2021 19:53;19850;;100,408;15,47
06.11.2021 19:54;19860;100,99;100,437;15,52
06.11.2021 19:54;19870;;100,421;15,55
06.11.2021 19:54;19880;;100,415;15,52
06.11.2021 19:54;19890;;100,424;15,48
06.11.2021 19:54;19900;;100,417;15,44
06.11.2021 19:54;19910;;100,454;15,39
06.11.2021 19:55;19920;100,99;100,439;15,45
06.11.2021 19:55;19930;;100,441;15,48
06.11.2021 19:55;19940;;100,404;15,47
06.11.2021 19:55;19950;;100,432;15,49
06.11.2021 19:55;19960;;100,43;15,47
06.11.2021 19:55;19970;;100,408;15,44
06.11.2021 19:56;19980;100,99;100,439;15,52
06.11.2021 19:56;19990;;100,474;15,56
06.11.2021 19:56;20000;;100,417;15,61
06.11.2021 19:56;20010;;100,421;15,62
06.11.2021 19:56;20020;;100,393;15,6
06.11.2021 19:56;20030;;100,413;15,59
06.11.2021 19:57;20040;100,99;100,395;15,54
06.11.2021 19:57;20050;;100,391;15,47
06.11.2021 19:57;20060;;100,415;15,54
06.11.2021 19:57;20070;;100,408;15,5
06.11.2021 19:57;20080;;100,41;15,49
06.11.2021 19:57;20090;;100,393;15,56
06.11.2021 19:58;20100;100,99;100,375;15,53
06.11.2021 19:58;20110;;100,41;15,63
06.11.2021 19:58;20120;;100,395;15,64
06.11.2021 19:58;20130;;100,402;15,66
06.11.2021 19:58;20140;;100,424;15,66
06.11.2021 19:58;20150;;100,408;15,61
06.11.2021 19:59;20160;100,98;100,393;15,5
06.11.2021 19:59;20170;;100,393;15,61
06.11.2021 19:59;20180;;100,474;15,65
06.11.2021 19:59;20190;;100,406;15,67
06.11.2021 19:59;20200;;100,443;15,71
06.11.2021 19:59;20210;;100,384;15,72
06.11.2021 20:00;20220;100,98;100,41;15,76
06.11.2021 20:00;20230;;100,434;15,76
06.11.2021 20:00;20240;;100,413;15,78
06.11.2021 20:00;20250;;100,389;15,82
06.11.2021 20:00;20260;;100,399;15,9
06.11.2021 20:00;20270;;100,45;15,93
06.11.2021 20:01;20280;100,98;100,393;15,85
06.11.2021 20:01;20290;;100,395;15,76
06.11.2021 20:01;20300;;100,41;15,69
06.11.2021 20:01;20310;;100,428;15,63
06.11.2021 20:01;20320;;100,406;15,54
06.11.2021 20:01;20330;;100,426;15,53
06.11.2021 20:02;20340;100,98;100,41;15,54
06.11.2021 20:02;20350;;100,384;15,59
06.11.2021 20:02;20360;;100,399;15,65
06.11.2021 20:02;20370;;100,406;15,69
